hash,horario_primeira_aparicao,horario_ultima_aparicao,posicao_inicial,posicao_final,id_imagem,numero_camera
af5915a0,2025-08-20 14:08:07,2025-08-20 14:08:32,"(5,135)","(94,99)",img_139,3
af5915a0,2025-08-20 14:08:43,2025-08-20 14:09:08,"(25,69)","(249,399)",img_815,4
af5915a0,2025-08-20 14:09:23,2025-08-20 14:09:48,"(462,66)","(471,403)",img_275,5
af5915a0,2025-08-20 14:10:03,2025-08-20 14:10:28,"(14,134)","(99,256)",img_671,6
af5915a0,2025-08-20 14:10:34,2025-08-20 14:10:59,"(16,399)","(253,307)",img_535,7
af5915a0,2025-08-20 14:11:10,2025-08-20 14:11:35,"(452,482)","(166,388)",img_190,8
af5915a0,2025-08-20 14:11:50,2025-08-20 14:12:15,"(193,298)","(175,256)",img_698,9
af5915a0,2025-08-20 14:12:23,2025-08-20 14:12:48,"(81,193)","(286,448)",img_366,10
6b457503,2025-08-20 14:09:00,2025-08-20 14:09:31,"(88,117)","(132,28)",img_816,1
6b457503,2025-08-20 14:09:39,2025-08-20 14:10:10,"(172,403)","(454,0)",img_161,2
6b457503,2025-08-20 14:10:15,2025-08-20 14:10:46,"(277,344)","(348,22)",img_564,3
6b457503,2025-08-20 14:10:58,2025-08-20 14:11:29,"(412,236)","(337,253)",img_583,4
6b457503,2025-08-20 14:11:40,2025-08-20 14:12:11,"(423,268)","(319,494)",img_772,5
6b457503,2025-08-20 14:12:16,2025-08-20 14:12:47,"(28,372)","(326,498)",img_122,6
6b457503,2025-08-20 14:12:55,2025-08-20 14:13:26,"(196,227)","(123,174)",img_482,7
6b457503,2025-08-20 14:13:36,2025-08-20 14:14:07,"(47,320)","(185,81)",img_448,8
6b457503,2025-08-20 14:14:15,2025-08-20 14:14:46,"(465,461)","(363,213)",img_391,9
6b457503,2025-08-20 14:15:01,2025-08-20 14:15:32,"(142,189)","(174,32)",img_499,10
da86ac9e,2025-08-20 14:02:00,2025-08-20 14:02:37,"(383,307)","(343,131)",img_433,1
da86ac9e,2025-08-20 14:02:44,2025-08-20 14:03:21,"(305,105)","(307,129)",img_148,2
da86ac9e,2025-08-20 14:03:36,2025-08-20 14:04:13,"(266,112)","(481,466)",img_536,3
da86ac9e,2025-08-20 14:04:19,2025-08-20 14:04:56,"(297,412)","(174,251)",img_176,4
da86ac9e,2025-08-20 14:05:04,2025-08-20 14:05:41,"(407,173)","(306,66)",img_317,5
da86ac9e,2025-08-20 14:05:50,2025-08-20 14:06:27,"(402,345)","(464,225)",img_957,6
da86ac9e,2025-08-20 14:06:40,2025-08-20 14:07:17,"(223,234)","(426,480)",img_229,7
da86ac9e,2025-08-20 14:07:29,2025-08-20 14:08:06,"(103,75)","(147,134)",img_335,8
da86ac9e,2025-08-20 14:08:11,2025-08-20 14:08:48,"(163,397)","(289,54)",img_735,9
da86ac9e,2025-08-20 14:09:01,2025-08-20 14:09:38,"(250,63)","(487,28)",img_165,10
83f7b540,2025-08-20 14:00:00,2025-08-20 14:00:25,"(79,172)","(204,184)",img_230,1
83f7b540,2025-08-20 14:00:32,2025-08-20 14:00:57,"(60,480)","(244,186)",img_332,2
83f7b540,2025-08-20 14:01:12,2025-08-20 14:01:37,"(391,494)","(142,346)",img_429,3
83f7b540,2025-08-20 14:01:51,2025-08-20 14:02:16,"(14,99)","(368,264)",img_143,4
83f7b540,2025-08-20 14:02:29,2025-08-20 14:02:54,"(314,421)","(417,482)",img_640,5
83f7b540,2025-08-20 14:03:03,2025-08-20 14:03:28,"(71,212)","(178,187)",img_129,6
83f7b540,2025-08-20 14:03:34,2025-08-20 14:03:59,"(122,207)","(452,462)",img_559,7
83f7b540,2025-08-20 14:04:09,2025-08-20 14:04:34,"(139,140)","(389,117)",img_145,8
83f7b540,2025-08-20 14:04:47,2025-08-20 14:05:12,"(290,102)","(315,63)",img_215,9
83f7b540,2025-08-20 14:05:21,2025-08-20 14:05:46,"(421,195)","(306,361)",img_633,10
e69bc109,2025-08-20 14:05:00,2025-08-20 14:05:39,"(49,321)","(13,67)",img_633,1
e69bc109,2025-08-20 14:05:52,2025-08-20 14:06:31,"(366,441)","(23,76)",img_906,2
e69bc109,2025-08-20 14:06:44,2025-08-20 14:07:23,"(44,8)","(167,322)",img_859,3
e69bc109,2025-08-20 14:07:30,2025-08-20 14:08:09,"(342,19)","(331,272)",img_944,4
e69bc109,2025-08-20 14:08:15,2025-08-20 14:08:54,"(220,295)","(128,227)",img_837,5
e69bc109,2025-08-20 14:09:04,2025-08-20 14:09:43,"(410,69)","(330,326)",img_482,6
e69bc109,2025-08-20 14:09:53,2025-08-20 14:10:32,"(451,6)","(2,91)",img_143,7
e69bc109,2025-08-20 14:10:43,2025-08-20 14:11:22,"(69,30)","(257,468)",img_661,8
e69bc109,2025-08-20 14:11:31,2025-08-20 14:12:10,"(126,268)","(258,100)",img_723,9
e69bc109,2025-08-20 14:12:19,2025-08-20 14:12:58,"(426,475)","(206,144)",img_944,10
2ba8741f,2025-08-20 14:08:00,2025-08-20 14:08:24,"(392,228)","(45,384)",img_244,1
2ba8741f,2025-08-20 14:08:39,2025-08-20 14:09:03,"(173,276)","(311,384)",img_670,2
2ba8741f,2025-08-20 14:09:17,2025-08-20 14:09:41,"(308,468)","(11,194)",img_445,3
2ba8741f,2025-08-20 14:09:50,2025-08-20 14:10:14,"(64,69)","(216,496)",img_830,4
2ba8741f,2025-08-20 14:10:20,2025-08-20 14:10:44,"(19,475)","(360,460)",img_419,5
2ba8741f,2025-08-20 14:10:55,2025-08-20 14:11:19,"(126,341)","(248,371)",img_470,6
2ba8741f,2025-08-20 14:11:34,2025-08-20 14:11:58,"(382,432)","(430,279)",img_346,7
2ba8741f,2025-08-20 14:12:06,2025-08-20 14:12:30,"(480,1)","(447,122)",img_239,8
2ba8741f,2025-08-20 14:12:44,2025-08-20 14:13:08,"(201,220)","(81,493)",img_960,9
2ba8741f,2025-08-20 14:13:19,2025-08-20 14:13:43,"(50,411)","(324,284)",img_959,10
2a3267e7,2025-08-20 14:01:00,2025-08-20 14:01:40,"(240,398)","(260,196)",img_575,1
2a3267e7,2025-08-20 14:01:55,2025-08-20 14:02:35,"(237,480)","(349,321)",img_836,2
2a3267e7,2025-08-20 14:02:49,2025-08-20 14:03:29,"(371,164)","(52,90)",img_627,3
2a3267e7,2025-08-20 14:03:43,2025-08-20 14:04:23,"(213,254)","(426,425)",img_765,4
2a3267e7,2025-08-20 14:04:28,2025-08-20 14:05:08,"(201,296)","(65,124)",img_389,5
2a3267e7,2025-08-20 14:05:14,2025-08-20 14:05:54,"(493,192)","(426,32)",img_266,6
2a3267e7,2025-08-20 14:06:09,2025-08-20 14:06:49,"(148,55)","(62,33)",img_840,7
2a3267e7,2025-08-20 14:06:56,2025-08-20 14:07:36,"(267,455)","(118,163)",img_428,8
2a3267e7,2025-08-20 14:07:45,2025-08-20 14:08:25,"(405,356)","(334,397)",img_734,9
2a3267e7,2025-08-20 14:08:31,2025-08-20 14:09:11,"(94,438)","(153,332)",img_278,10
c8d7681e,2025-08-20 14:03:00,2025-08-20 14:03:40,"(271,213)","(80,200)",img_498,1
c8d7681e,2025-08-20 14:03:50,2025-08-20 14:04:30,"(160,129)","(159,480)",img_237,2
c8d7681e,2025-08-20 14:04:40,2025-08-20 14:05:20,"(328,108)","(210,446)",img_846,3
c8d7681e,2025-08-20 14:05:35,2025-08-20 14:06:15,"(349,468)","(463,338)",img_983,4
c8d7681e,2025-08-20 14:06:29,2025-08-20 14:07:09,"(336,106)","(205,85)",img_714,5
c8d7681e,2025-08-20 14:07:17,2025-08-20 14:07:57,"(447,295)","(322,102)",img_766,6
c8d7681e,2025-08-20 14:08:06,2025-08-20 14:08:46,"(404,463)","(496,183)",img_270,7
c8d7681e,2025-08-20 14:08:56,2025-08-20 14:09:36,"(156,475)","(484,67)",img_347,8
c8d7681e,2025-08-20 14:09:46,2025-08-20 14:10:26,"(297,116)","(264,59)",img_800,9
c8d7681e,2025-08-20 14:10:36,2025-08-20 14:11:16,"(253,154)","(151,371)",img_786,10
59774d88,2025-08-20 14:02:00,2025-08-20 14:02:25,"(470,411)","(424,486)",img_273,1
59774d88,2025-08-20 14:02:36,2025-08-20 14:03:01,"(2,120)","(164,373)",img_843,2
59774d88,2025-08-20 14:03:08,2025-08-20 14:03:33,"(216,40)","(164,51)",img_497,3
59774d88,2025-08-20 14:03:38,2025-08-20 14:04:03,"(6,469)","(34,215)",img_186,4
59774d88,2025-08-20 14:04:16,2025-08-20 14:04:41,"(405,183)","(37,198)",img_180,5
59774d88,2025-08-20 14:04:56,2025-08-20 14:05:21,"(141,332)","(71,57)",img_319,6
59774d88,2025-08-20 14:05:28,2025-08-20 14:05:53,"(345,22)","(28,178)",img_431,7
59774d88,2025-08-20 14:06:00,2025-08-20 14:06:25,"(225,113)","(157,46)",img_255,8
59774d88,2025-08-20 14:06:33,2025-08-20 14:06:58,"(476,480)","(221,420)",img_897,9
59774d88,2025-08-20 14:07:13,2025-08-20 14:07:38,"(113,54)","(100,182)",img_795,10
8a7e4705,2025-08-20 14:00:00,2025-08-20 14:00:22,"(195,40)","(322,47)",img_103,1
8a7e4705,2025-08-20 14:00:27,2025-08-20 14:00:49,"(324,307)","(168,203)",img_727,2
8a7e4705,2025-08-20 14:00:54,2025-08-20 14:01:16,"(410,21)","(331,140)",img_110,3
8a7e4705,2025-08-20 14:01:25,2025-08-20 14:01:47,"(29,20)","(383,115)",img_905,4
8a7e4705,2025-08-20 14:01:58,2025-08-20 14:02:20,"(269,396)","(275,435)",img_357,5
8a7e4705,2025-08-20 14:02:34,2025-08-20 14:02:56,"(106,32)","(218,435)",img_230,6
8a7e4705,2025-08-20 14:03:01,2025-08-20 14:03:23,"(347,15)","(479,394)",img_755,7
8a7e4705,2025-08-20 14:03:30,2025-08-20 14:03:52,"(268,60)","(465,273)",img_497,8
8a7e4705,2025-08-20 14:04:00,2025-08-20 14:04:22,"(229,151)","(304,436)",img_361,9
8a7e4705,2025-08-20 14:04:30,2025-08-20 14:04:52,"(444,205)","(387,268)",img_478,10
dfcd4cf4,2025-08-20 14:10:00,2025-08-20 14:10:34,"(185,404)","(103,448)",img_132,1
dfcd4cf4,2025-08-20 14:10:48,2025-08-20 14:11:22,"(167,254)","(292,180)",img_601,2
dfcd4cf4,2025-08-20 14:11:28,2025-08-20 14:12:02,"(199,413)","(476,73)",img_238,3
dfcd4cf4,2025-08-20 14:12:16,2025-08-20 14:12:50,"(137,135)","(128,256)",img_365,4
dfcd4cf4,2025-08-20 14:12:59,2025-08-20 14:13:33,"(44,430)","(266,69)",img_490,5
dfcd4cf4,2025-08-20 14:13:48,2025-08-20 14:14:22,"(223,191)","(25,265)",img_366,6
dfcd4cf4,2025-08-20 14:14:29,2025-08-20 14:15:03,"(311,3)","(350,384)",img_291,7
dfcd4cf4,2025-08-20 14:15:18,2025-08-20 14:15:52,"(33,76)","(185,73)",img_164,8
dfcd4cf4,2025-08-20 14:15:59,2025-08-20 14:16:33,"(350,149)","(148,152)",img_176,9
dfcd4cf4,2025-08-20 14:16:47,2025-08-20 14:17:21,"(67,58)","(252,234)",img_920,10
805d8454,2025-08-20 14:10:00,2025-08-20 14:10:25,"(82,91)","(112,3)",img_631,1
805d8454,2025-08-20 14:10:37,2025-08-20 14:11:02,"(238,53)","(322,258)",img_470,2
805d8454,2025-08-20 14:11:16,2025-08-20 14:11:41,"(34,226)","(347,447)",img_490,3
805d8454,2025-08-20 14:11:53,2025-08-20 14:12:18,"(218,309)","(68,374)",img_879,4
805d8454,2025-08-20 14:12:31,2025-08-20 14:12:56,"(58,74)","(476,423)",img_201,5
805d8454,2025-08-20 14:13:03,2025-08-20 14:13:28,"(57,402)","(206,381)",img_836,6
805d8454,2025-08-20 14:13:37,2025-08-20 14:14:02,"(304,168)","(245,388)",img_871,7
805d8454,2025-08-20 14:14:16,2025-08-20 14:14:41,"(83,28)","(175,393)",img_872,8
805d8454,2025-08-20 14:14:56,2025-08-20 14:15:21,"(373,341)","(108,410)",img_421,9
805d8454,2025-08-20 14:15:30,2025-08-20 14:15:55,"(399,483)","(407,53)",img_526,10
402cb4cb,2025-08-20 14:00:00,2025-08-20 14:00:38,"(305,276)","(431,236)",img_218,1
402cb4cb,2025-08-20 14:00:50,2025-08-20 14:01:28,"(60,333)","(97,148)",img_907,2
402cb4cb,2025-08-20 14:01:33,2025-08-20 14:02:11,"(375,216)","(326,144)",img_440,3
402cb4cb,2025-08-20 14:02:16,2025-08-20 14:02:54,"(218,464)","(155,236)",img_176,4
402cb4cb,2025-08-20 14:03:08,2025-08-20 14:03:46,"(275,138)","(284,18)",img_381,5
402cb4cb,2025-08-20 14:03:57,2025-08-20 14:04:35,"(301,415)","(75,499)",img_332,6
402cb4cb,2025-08-20 14:04:41,2025-08-20 14:05:19,"(305,352)","(321,129)",img_279,7
402cb4cb,2025-08-20 14:05:30,2025-08-20 14:06:08,"(409,277)","(309,181)",img_782,8
402cb4cb,2025-08-20 14:06:19,2025-08-20 14:06:57,"(39,177)","(478,472)",img_399,9
402cb4cb,2025-08-20 14:07:11,2025-08-20 14:07:49,"(99,429)","(4,428)",img_428,10
0a63f7e1,2025-08-20 14:01:00,2025-08-20 14:01:36,"(301,175)","(64,299)",img_675,1
0a63f7e1,2025-08-20 14:01:44,2025-08-20 14:02:20,"(262,362)","(284,233)",img_822,2
0a63f7e1,2025-08-20 14:02:28,2025-08-20 14:03:04,"(469,146)","(209,441)",img_895,3
0a63f7e1,2025-08-20 14:03:14,2025-08-20 14:03:50,"(64,191)","(297,116)",img_306,4
0a63f7e1,2025-08-20 14:03:58,2025-08-20 14:04:34,"(150,415)","(187,374)",img_743,5
0a63f7e1,2025-08-20 14:04:45,2025-08-20 14:05:21,"(229,156)","(76,165)",img_798,6
0a63f7e1,2025-08-20 14:05:26,2025-08-20 14:06:02,"(77,495)","(391,202)",img_865,7
0a63f7e1,2025-08-20 14:06:11,2025-08-20 14:06:47,"(150,361)","(183,409)",img_704,8
0a63f7e1,2025-08-20 14:06:53,2025-08-20 14:07:29,"(365,197)","(264,64)",img_517,9
0a63f7e1,2025-08-20 14:07:41,2025-08-20 14:08:17,"(169,162)","(188,254)",img_902,10
e332a0e7,2025-08-20 14:03:00,2025-08-20 14:03:33,"(158,496)","(419,5)",img_952,1
e332a0e7,2025-08-20 14:03:43,2025-08-20 14:04:16,"(215,359)","(432,491)",img_648,2
e332a0e7,2025-08-20 14:04:27,2025-08-20 14:05:00,"(417,151)","(212,357)",img_157,3
e332a0e7,2025-08-20 14:05:13,2025-08-20 14:05:46,"(332,399)","(30,415)",img_649,4
e332a0e7,2025-08-20 14:06:01,2025-08-20 14:06:34,"(123,357)","(105,214)",img_456,5
e332a0e7,2025-08-20 14:06:48,2025-08-20 14:07:21,"(257,383)","(130,490)",img_639,6
e332a0e7,2025-08-20 14:07:36,2025-08-20 14:08:09,"(299,172)","(482,433)",img_222,7
e332a0e7,2025-08-20 14:08:22,2025-08-20 14:08:55,"(14,341)","(488,410)",img_285,8
e332a0e7,2025-08-20 14:09:07,2025-08-20 14:09:40,"(60,243)","(240,87)",img_113,9
e332a0e7,2025-08-20 14:09:46,2025-08-20 14:10:19,"(491,103)","(88,98)",img_931,10
c4dae486,2025-08-20 14:09:00,2025-08-20 14:09:40,"(122,200)","(316,99)",img_723,1
c4dae486,2025-08-20 14:09:46,2025-08-20 14:10:26,"(268,272)","(3,386)",img_495,2
c4dae486,2025-08-20 14:10:41,2025-08-20 14:11:21,"(203,155)","(490,316)",img_912,3
c4dae486,2025-08-20 14:11:35,2025-08-20 14:12:15,"(142,315)","(287,446)",img_529,4
c4dae486,2025-08-20 14:12:20,2025-08-20 14:13:00,"(82,326)","(314,210)",img_927,5
c4dae486,2025-08-20 14:13:13,2025-08-20 14:13:53,"(283,70)","(270,485)",img_979,6
c4dae486,2025-08-20 14:14:08,2025-08-20 14:14:48,"(276,94)","(192,315)",img_821,7
c4dae486,2025-08-20 14:14:58,2025-08-20 14:15:38,"(207,273)","(6,301)",img_172,8
c4dae486,2025-08-20 14:15:46,2025-08-20 14:16:26,"(92,104)","(192,208)",img_742,9
c4dae486,2025-08-20 14:16:35,2025-08-20 14:17:15,"(22,70)","(177,459)",img_932,10
70b42557,2025-08-20 14:02:00,2025-08-20 14:02:29,"(350,256)","(125,286)",img_486,1
70b42557,2025-08-20 14:02:42,2025-08-20 14:03:11,"(448,225)","(385,207)",img_760,2
70b42557,2025-08-20 14:03:22,2025-08-20 14:03:51,"(56,152)","(388,338)",img_600,3
70b42557,2025-08-20 14:04:00,2025-08-20 14:04:29,"(184,170)","(321,313)",img_992,4
70b42557,2025-08-20 14:04:35,2025-08-20 14:05:04,"(476,250)","(431,312)",img_474,5
70b42557,2025-08-20 14:05:18,2025-08-20 14:05:47,"(171,98)","(15,309)",img_870,6
70b42557,2025-08-20 14:06:02,2025-08-20 14:06:31,"(129,81)","(288,476)",img_795,7
70b42557,2025-08-20 14:06:44,2025-08-20 14:07:13,"(38,286)","(139,313)",img_161,8
70b42557,2025-08-20 14:07:28,2025-08-20 14:07:57,"(266,81)","(142,267)",img_982,9
70b42557,2025-08-20 14:08:03,2025-08-20 14:08:32,"(372,317)","(15,276)",img_365,10
047dcc3f,2025-08-20 14:09:00,2025-08-20 14:09:34,"(117,151)","(398,24)",img_550,1
047dcc3f,2025-08-20 14:09:47,2025-08-20 14:10:21,"(163,82)","(311,102)",img_282,2
047dcc3f,2025-08-20 14:10:26,2025-08-20 14:11:00,"(216,341)","(488,137)",img_479,3
047dcc3f,2025-08-20 14:11:14,2025-08-20 14:11:48,"(14,11)","(258,468)",img_925,4
047dcc3f,2025-08-20 14:11:59,2025-08-20 14:12:33,"(82,199)","(244,412)",img_709,5
047dcc3f,2025-08-20 14:12:42,2025-08-20 14:13:16,"(198,449)","(444,99)",img_910,6
047dcc3f,2025-08-20 14:13:26,2025-08-20 14:14:00,"(470,409)","(142,84)",img_403,7
047dcc3f,2025-08-20 14:14:08,2025-08-20 14:14:42,"(127,434)","(282,311)",img_653,8
047dcc3f,2025-08-20 14:14:48,2025-08-20 14:15:22,"(403,56)","(335,200)",img_774,9
047dcc3f,2025-08-20 14:15:32,2025-08-20 14:16:06,"(112,244)","(217,156)",img_759,10
a79f0210,2025-08-20 14:03:00,2025-08-20 14:03:28,"(376,255)","(235,241)",img_242,1
a79f0210,2025-08-20 14:03:34,2025-08-20 14:04:02,"(83,259)","(430,417)",img_764,2
a79f0210,2025-08-20 14:04:15,2025-08-20 14:04:43,"(256,274)","(377,79)",img_315,3
a79f0210,2025-08-20 14:04:55,2025-08-20 14:05:23,"(144,67)","(108,496)",img_978,4
a79f0210,2025-08-20 14:05:37,2025-08-20 14:06:05,"(414,32)","(31,65)",img_304,5
a79f0210,2025-08-20 14:06:16,2025-08-20 14:06:44,"(373,135)","(500,64)",img_510,6
a79f0210,2025-08-20 14:06:52,2025-08-20 14:07:20,"(364,95)","(341,57)",img_702,7
a79f0210,2025-08-20 14:07:28,2025-08-20 14:07:56,"(356,54)","(58,162)",img_616,8
a79f0210,2025-08-20 14:08:03,2025-08-20 14:08:31,"(220,470)","(355,326)",img_730,9
a79f0210,2025-08-20 14:08:46,2025-08-20 14:09:14,"(468,181)","(220,342)",img_518,10
74a22d01,2025-08-20 14:09:00,2025-08-20 14:09:26,"(107,490)","(98,20)",img_748,1
74a22d01,2025-08-20 14:09:31,2025-08-20 14:09:57,"(428,54)","(458,375)",img_593,2
74a22d01,2025-08-20 14:10:07,2025-08-20 14:10:33,"(274,169)","(155,371)",img_745,3
74a22d01,2025-08-20 14:10:45,2025-08-20 14:11:11,"(157,229)","(306,224)",img_319,4
74a22d01,2025-08-20 14:11:25,2025-08-20 14:11:51,"(487,142)","(114,194)",img_723,5
74a22d01,2025-08-20 14:12:01,2025-08-20 14:12:27,"(53,216)","(406,423)",img_737,6
74a22d01,2025-08-20 14:12:38,2025-08-20 14:13:04,"(369,392)","(467,26)",img_602,7
74a22d01,2025-08-20 14:13:11,2025-08-20 14:13:37,"(194,437)","(422,197)",img_227,8
74a22d01,2025-08-20 14:13:42,2025-08-20 14:14:08,"(441,97)","(290,420)",img_288,9
74a22d01,2025-08-20 14:14:22,2025-08-20 14:14:48,"(186,450)","(259,218)",img_406,10
aed8417c,2025-08-20 14:06:00,2025-08-20 14:06:38,"(449,282)","(185,14)",img_132,1
aed8417c,2025-08-20 14:06:43,2025-08-20 14:07:21,"(261,93)","(457,205)",img_230,2
aed8417c,2025-08-20 14:07:33,2025-08-20 14:08:11,"(245,308)","(289,154)",img_854,3
aed8417c,2025-08-20 14:08:25,2025-08-20 14:09:03,"(419,454)","(488,284)",img_327,4
aed8417c,2025-08-20 14:09:11,2025-08-20 14:09:49,"(217,143)","(182,178)",img_872,5
aed8417c,2025-08-20 14:09:59,2025-08-20 14:10:37,"(97,456)","(247,167)",img_948,6
aed8417c,2025-08-20 14:10:52,2025-08-20 14:11:30,"(49,50)","(49,120)",img_881,7
aed8417c,2025-08-20 14:11:42,2025-08-20 14:12:20,"(427,217)","(3,223)",img_786,8
aed8417c,2025-08-20 14:12:34,2025-08-20 14:13:12,"(58,134)","(493,250)",img_772,9
aed8417c,2025-08-20 14:13:20,2025-08-20 14:13:58,"(290,486)","(449,182)",img_330,10
86d54490,2025-08-20 14:10:00,2025-08-20 14:10:33,"(7,114)","(141,294)",img_558,1
86d54490,2025-08-20 14:10:46,2025-08-20 14:11:19,"(52,94)","(464,382)",img_585,2
86d54490,2025-08-20 14:11:30,2025-08-20 14:12:03,"(82,329)","(349,97)",img_916,3
86d54490,2025-08-20 14:12:13,2025-08-20 14:12:46,"(278,36)","(407,419)",img_412,4
86d54490,2025-08-20 14:12:53,2025-08-20 14:13:26,"(15,97)","(248,246)",img_598,5
86d54490,2025-08-20 14:13:33,2025-08-20 14:14:06,"(120,470)","(68,17)",img_676,6
86d54490,2025-08-20 14:14:15,2025-08-20 14:14:48,"(15,227)","(377,328)",img_790,7
86d54490,2025-08-20 14:15:01,2025-08-20 14:15:34,"(277,367)","(88,178)",img_495,8
86d54490,2025-08-20 14:15:40,2025-08-20 14:16:13,"(336,106)","(352,411)",img_332,9
86d54490,2025-08-20 14:16:21,2025-08-20 14:16:54,"(219,372)","(480,391)",img_318,10
d1b8d9b8,2025-08-20 14:03:00,2025-08-20 14:03:30,"(494,494)","(74,436)",img_463,1
d1b8d9b8,2025-08-20 14:03:38,2025-08-20 14:04:08,"(2,441)","(354,80)",img_378,2
d1b8d9b8,2025-08-20 14:04:16,2025-08-20 14:04:46,"(448,202)","(223,9)",img_322,3
d1b8d9b8,2025-08-20 14:04:51,2025-08-20 14:05:21,"(292,62)","(267,204)",img_977,4
d1b8d9b8,2025-08-20 14:05:32,2025-08-20 14:06:02,"(392,119)","(362,298)",img_689,5
d1b8d9b8,2025-08-20 14:06:09,2025-08-20 14:06:39,"(421,288)","(114,444)",img_200,6
d1b8d9b8,2025-08-20 14:06:50,2025-08-20 14:07:20,"(257,43)","(56,81)",img_389,7
d1b8d9b8,2025-08-20 14:07:32,2025-08-20 14:08:02,"(34,440)","(364,405)",img_385,8
d1b8d9b8,2025-08-20 14:08:17,2025-08-20 14:08:47,"(48,168)","(216,33)",img_646,9
d1b8d9b8,2025-08-20 14:08:56,2025-08-20 14:09:26,"(49,266)","(216,142)",img_340,10
32551f5c,2025-08-20 14:05:00,2025-08-20 14:05:27,"(409,494)","(57,314)",img_338,1
32551f5c,2025-08-20 14:05:36,2025-08-20 14:06:03,"(176,138)","(450,21)",img_573,2
32551f5c,2025-08-20 14:06:12,2025-08-20 14:06:39,"(266,442)","(22,50)",img_816,3
32551f5c,2025-08-20 14:06:45,2025-08-20 14:07:12,"(263,126)","(16,144)",img_397,4
32551f5c,2025-08-20 14:07:25,2025-08-20 14:07:52,"(184,309)","(243,188)",img_949,5
32551f5c,2025-08-20 14:08:00,2025-08-20 14:08:27,"(458,172)","(221,172)",img_616,6
32551f5c,2025-08-20 14:08:33,2025-08-20 14:09:00,"(260,246)","(177,115)",img_231,7
32551f5c,2025-08-20 14:09:07,2025-08-20 14:09:34,"(148,229)","(247,263)",img_453,8
32551f5c,2025-08-20 14:09:42,2025-08-20 14:10:09,"(271,65)","(102,209)",img_993,9
32551f5c,2025-08-20 14:10:17,2025-08-20 14:10:44,"(176,38)","(287,497)",img_295,10
05f183a2,2025-08-20 14:09:00,2025-08-20 14:09:28,"(27,69)","(67,385)",img_425,1
05f183a2,2025-08-20 14:09:43,2025-08-20 14:10:11,"(96,382)","(14,253)",img_542,2
05f183a2,2025-08-20 14:10:23,2025-08-20 14:10:51,"(54,256)","(342,76)",img_525,3
05f183a2,2025-08-20 14:11:01,2025-08-20 14:11:29,"(297,285)","(331,106)",img_310,4
05f183a2,2025-08-20 14:11:35,2025-08-20 14:12:03,"(286,126)","(171,200)",img_524,5
05f183a2,2025-08-20 14:12:13,2025-08-20 14:12:41,"(157,58)","(493,285)",img_496,6
05f183a2,2025-08-20 14:12:53,2025-08-20 14:13:21,"(125,343)","(135,111)",img_466,7
05f183a2,2025-08-20 14:13:26,2025-08-20 14:13:54,"(216,428)","(244,80)",img_127,8
05f183a2,2025-08-20 14:14:02,2025-08-20 14:14:30,"(420,112)","(151,193)",img_248,9
05f183a2,2025-08-20 14:14:45,2025-08-20 14:15:13,"(422,25)","(281,1)",img_196,10
6b6257ea,2025-08-20 14:06:00,2025-08-20 14:06:29,"(426,181)","(137,269)",img_663,1
6b6257ea,2025-08-20 14:06:35,2025-08-20 14:07:04,"(362,292)","(204,464)",img_628,2
6b6257ea,2025-08-20 14:07:13,2025-08-20 14:07:42,"(2,161)","(320,115)",img_402,3
6b6257ea,2025-08-20 14:07:55,2025-08-20 14:08:24,"(256,296)","(140,226)",img_828,4
6b6257ea,2025-08-20 14:08:30,2025-08-20 14:08:59,"(65,343)","(492,126)",img_622,5
6b6257ea,2025-08-20 14:09:06,2025-08-20 14:09:35,"(93,154)","(492,411)",img_252,6
6b6257ea,2025-08-20 14:09:44,2025-08-20 14:10:13,"(459,341)","(330,230)",img_589,7
6b6257ea,2025-08-20 14:10:18,2025-08-20 14:10:47,"(332,124)","(181,475)",img_586,8
6b6257ea,2025-08-20 14:10:56,2025-08-20 14:11:25,"(280,466)","(195,64)",img_895,9
6b6257ea,2025-08-20 14:11:36,2025-08-20 14:12:05,"(239,352)","(25,291)",img_527,10
dcf83b0d,2025-08-20 14:05:00,2025-08-20 14:05:32,"(162,409)","(192,68)",img_170,1
dcf83b0d,2025-08-20 14:05:38,2025-08-20 14:06:10,"(162,321)","(232,395)",img_731,2
dcf83b0d,2025-08-20 14:06:20,2025-08-20 14:06:52,"(353,439)","(349,166)",img_998,3
dcf83b0d,2025-08-20 14:06:57,2025-08-20 14:07:29,"(90,279)","(219,256)",img_906,4
dcf83b0d,2025-08-20 14:07:36,2025-08-20 14:08:08,"(420,204)","(137,360)",img_398,5
dcf83b0d,2025-08-20 14:08:16,2025-08-20 14:08:48,"(422,80)","(259,7)",img_661,6
dcf83b0d,2025-08-20 14:09:00,2025-08-20 14:09:32,"(289,231)","(99,270)",img_506,7
dcf83b0d,2025-08-20 14:09:39,2025-08-20 14:10:11,"(375,58)","(393,137)",img_443,8
dcf83b0d,2025-08-20 14:10:24,2025-08-20 14:10:56,"(266,239)","(298,408)",img_273,9
dcf83b0d,2025-08-20 14:11:02,2025-08-20 14:11:34,"(363,4)","(414,397)",img_669,10
7a74b0e5,2025-08-20 14:06:00,2025-08-20 14:06:28,"(402,231)","(469,292)",img_961,1
7a74b0e5,2025-08-20 14:06:42,2025-08-20 14:07:10,"(125,91)","(224,57)",img_413,2
